YEAR,MONTH,DAY,DAY_OF_WEEK,AIRLINE,FLIGHT_NUMBER,TAIL_NUMBER,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_TIME,DEPARTURE_DELAY,TAXI_OUT,WHEELS_OFF,SCHEDULED_TIME,ELAPSED_TIME,AIR_TIME,DISTANCE,WHEELS_ON,TAXI_IN,SCHEDULED_ARRIVAL,ARRIVAL_TIME,ARRIVAL_DELAY,DIVERTED,CANCELLED,CANCELLATION_REASON,AIR_SYSTEM_DELAY,SECURITY_DELAY,AIRLINE_DELAY,LATE_AIRCRAFT_DELAY,WEATHER_DELAY
2015,3,20,5,UA,283,N826UA,ATL,ORD,1822,1820,-2,15,1835,127,117,97,606,1912,5,1929,1917,-12,0,0,,,,,,
2015,3,20,5,DL,1777,N919AT,ORD,ATL,1915,1932,17,15,1947,120,100,80,606,2207,5,2215,2212,-3,0,0,,,,,,
2015,3,20,5,DL,2112,N556NW,ATL,ORD,1920,1922,2,21,1943,128,122,96,606,2019,5,2028,2024,-4,0,0,,,,,,
2015,3,20,5,OO,5577,N124SY,ORD,ATL,2034,2030,-4,29,2059,120,113,79,606,2318,5,2334,2323,-11,0,0,,,,,,
2015,3,20,5,DL,1520,N949DN,ATL,ORD,2040,2109,29,27,2136,129,124,91,606,2207,6,2149,2213,24,0,0,,0,0,0,24,0
2015,3,20,5,OO,5582,N116SY,ATL,ORD,2050,2049,-1,32,2121,128,134,97,606,2158,5,2158,2203,5,0,0,,,,,,
2015,3,20,5,DL,1812,N929DL,ATL,ORD,2150,2207,17,14,2221,122,109,89,606,2250,6,2252,2256,4,0,0,,,,,,
2015,3,21,6,DL,977,N949DN,ORD,ATL,545,547,2,14,601,124,105,85,606,826,6,849,832,-17,0,0,,,,,,
2015,3,21,6,OO,6419,N124SY,ATL,ORD,640,636,-4,15,651,132,134,106,606,737,13,752,750,-2,0,0,,,,,,
2015,3,21,6,DL,1477,N556NW,ORD,ATL,700,658,-2,15,713,120,109,88,606,941,6,1000,947,-13,0,0,,,,,,
2015,3,21,6,F9,1274,N216FR,ORD,ATL,705,701,-4,18,719,110,117,88,606,947,11,955,958,3,0,0,,,,,,
2015,3,21,6,DL,2412,N929DL,ORD,ATL,800,758,-2,10,808,114,103,87,606,1035,6,1054,1041,-13,0,0,,,,,,
2015,3,21,6,DL,2183,N989AT,ATL,ORD,825,825,0,15,840,125,123,100,606,920,8,930,928,-2,0,0,,,,,,
2015,3,21,6,NK,762,N533NK,ATL,ORD,928,919,-9,16,935,117,141,103,606,1018,22,1025,1040,15,0,0,,15,0,0,0,0
2015,3,21,6,OO,5580,N109SY,ORD,ATL,930,928,-2,24,952,118,114,85,606,1217,5,1228,1222,-6,0,0,,,,,,
2015,3,21,6,DL,1693,N972AT,ATL,ORD,945,945,0,12,957,124,123,101,606,1038,10,1049,1048,-1,0,0,,,,,,
2015,3,21,6,DL,898,N989AT,ORD,ATL,1015,1010,-5,11,1021,116,97,82,606,1243,4,1311,1247,-24,0,0,,,,,,
2015,3,21,6,F9,1273,N216FR,ATL,ORD,1040,1038,-2,12,1050,120,132,105,606,1135,15,1140,1150,10,0,0,,,,,,
2015,3,21,6,NK,219,N524NK,ORD,ATL,1105,1103,-2,12,1115,109,103,81,606,1336,10,1354,1346,-8,0,0,,,,,,
2015,3,21,6,DL,812,N935DL,ATL,ORD,1130,1135,5,10,1145,124,123,103,606,1228,10,1234,1238,4,0,0,,,,,,
2015,3,21,6,DL,1693,N972AT,ORD,ATL,1130,1127,-3,13,1140,116,102,83,606,1403,6,1426,1409,-17,0,0,,,,,,
2015,3,21,6,OO,5575,N134SY,ORD,ATL,1225,1235,10,36,1311,118,124,83,606,1534,5,1523,1539,16,0,0,,6,0,0,10,0
2015,3,21,6,OO,5644,N109SY,ATL,ORD,1303,1301,-2,14,1315,128,127,104,606,1359,9,1411,1408,-3,0,0,,,,,,
2015,3,21,6,DL,393,N935DL,ORD,ATL,1315,1320,5,11,1331,119,102,84,606,1555,7,1614,1602,-12,0,0,,,,,,
2015,3,21,6,DL,1612,N995AT,ATL,ORD,1322,1320,-2,11,1331,126,115,94,606,1405,10,1428,1415,-13,0,0,,,,,,
2015,3,21,6,DL,392,N891AT,ATL,ORD,1455,1504,9,13,1517,128,117,96,606,1553,8,1603,1601,-2,0,0,,,,,,
2015,3,21,6,DL,1612,N995AT,ORD,ATL,1505,1458,-7,24,1522,123,112,84,606,1746,4,1808,1750,-18,0,0,,,,,,
2015,3,21,6,OO,5566,N134SY,ATL,ORD,1600,1613,13,20,1633,123,132,103,606,1716,9,1703,1725,22,0,0,,9,0,0,13,0
2015,3,21,6,DL,1977,N910DL,ATL,ORD,1610,1605,-5,19,1624,129,128,98,606,1702,11,1719,1713,-6,0,0,,,,,,
2015,3,21,6,DL,1877,N891AT,ORD,ATL,1645,1643,-2,14,1657,121,111,89,606,1926,8,1946,1934,-12,0,0,,,,,,
2015,3,21,6,OO,5597,N121SY,ORD,ATL,1745,1810,25,20,1830,120,110,83,606,2053,7,2045,2100,15,0,0,,0,0,15,0,0
2015,3,21,6,DL,1977,N910DL,ORD,ATL,1800,1751,-9,24,1815,122,116,86,606,2041,6,2102,2047,-15,0,0,,,,,,
2015,3,21,6,DL,2112,N552NW,ATL,ORD,1920,1924,4,16,1940,126,117,92,606,2012,9,2026,2021,-5,0,0,,,,,,
2015,3,21,6,DL,1812,N968AT,ATL,ORD,2155,2154,-1,10,2204,121,111,96,606,2240,5,2256,2245,-11,0,0,,,,,,
2015,3,22,7,DL,977,N948DN,ORD,ATL,545,544,-1,24,608,125,118,86,606,834,8,850,842,-8,0,0,,,,,,
2015,3,22,7,DL,1477,N552NW,ORD,ATL,700,708,8,23,731,121,115,81,606,952,11,1001,1003,2,0,0,,,,,,
2015,3,22,7,F9,1274,N223FR,ORD,ATL,705,702,-3,15,717,110,,,606,943,6,955,949,,1,0,,,,,,
2015,3,22,7,DL,2012,N938AT,ATL,ORD,725,725,0,16,741,120,119,94,606,815,9,825,824,-1,0,0,,,,,,
2015,3,22,7,DL,2183,N311US,ATL,ORD,825,824,-1,17,841,125,122,96,606,917,9,930,926,-4,0,0,,,,,,
2015,3,22,7,DL,2012,N938AT,ORD,ATL,900,853,-7,35,928,116,122,82,606,1150,5,1156,1155,-1,0,0,,,,,,
2015,3,22,7,NK,762,N521NK,ATL,ORD,928,959,31,15,1014,117,138,99,606,1053,24,1025,1117,52,0,0,,41,0,11,0,0
2015,3,22,7,OO,5607,N121SY,ATL,ORD,930,1005,35,15,1020,135,129,99,606,1059,15,1045,1114,29,0,0,,0,0,29,0,0
2015,3,22,7,DL,1693,N987AT,ATL,ORD,945,956,11,17,1013,125,132,98,606,1051,17,1050,1108,18,0,0,,7,0,11,0,0
2015,3,22,7,DL,931,N968AT,ORD,ATL,1015,1013,-2,13,1026,117,105,86,606,1252,6,1312,1258,-14,0,0,,,,,,
2015,3,22,7,F9,1273,N223FR,ATL,ORD,1040,1039,-1,13,1052,120,117,95,606,1127,9,1140,1136,-4,0,0,,,,,,
2015,3,22,7,DL,812,N894AT,ATL,ORD,1102,1100,-2,14,1114,125,120,93,606,1147,13,1207,1200,-7,0,0,,,,,,
2015,3,22,7,NK,219,N526NK,ORD,ATL,1105,1112,7,11,1123,109,101,84,606,1347,6,1354,1353,-1,0,0,,,,,,
2015,3,22,7,DL,1693,N987AT,ORD,ATL,1130,1152,22,11,1203,117,101,85,606,1428,5,1427,1433,6,0,0,,,,,,
2015,3,22,7,DL,672,N960AT,ATL,ORD,1215,1217,2,14,1231,125,124,103,606,1314,7,1320,1321,1,0,0,,,,,,
2015,3,22,7,DL,879,N894AT,ORD,ATL,1245,1240,-5,21,1301,120,123,88,606,1529,14,1545,1543,-2,0,0,,,,,,
2015,3,22,7,OO,5644,N119SY,ORD,ATL,1325,1348,23,27,1415,118,124,86,606,1641,11,1623,1652,29,0,0,,6,0,6,17,0
2015,3,22,7,DL,1612,N907DA,ATL,ORD,1345,1351,6,19,1410,127,122,95,606,1445,8,1452,1453,1,0,0,,,,,,
2015,3,22,7,DL,393,N960AT,ORD,ATL,1355,1403,8,16,1419,125,114,89,606,1648,9,1700,1657,-3,0,0,,,,,,
2015,3,22,7,DL,392,N977DL,ATL,ORD,1455,1454,-1,12,1506,130,116,95,606,1541,9,1605,1550,-15,0,0,,,,,,
2015,3,22,7,DL,1612,N907DA,ORD,ATL,1535,1545,10,15,1600,120,112,85,606,1825,12,1835,1837,2,0,0,,,,,,
2015,3,22,7,DL,1977,N949DN,ATL,ORD,1610,1608,-2,24,1632,130,134,98,606,1710,12,1720,1722,2,0,0,,,,,,
2015,3,22,7,DL,1877,N977DL,ORD,ATL,1645,1655,10,11,1706,124,125,90,606,1936,24,1949,2000,11,0,0,,,,,,
2015,3,22,7,OO,5566,N119SY,ATL,ORD,1658,1726,28,20,1746,126,137,109,606,1835,8,1804,1843,39,0,0,,11,0,0,28,0
2015,3,22,7,OO,5495,N121SY,ORD,ATL,1730,1732,2,21,1753,120,118,88,606,2021,9,2030,2030,0,0,0,,,,,,
2015,3,22,7,DL,1777,N988AT,ATL,ORD,1733,1733,0,22,1755,127,134,105,606,1840,7,1840,1847,7,0,0,,,,,,
2015,3,22,7,DL,1977,N949DN,ORD,ATL,1800,1819,19,30,1849,124,129,90,606,2119,9,2104,2128,24,0,0,,5,0,17,2,0
2015,3,22,7,UA,283,N842UA,ATL,ORD,1822,1841,19,10,1851,127,132,102,606,1933,20,1929,1953,24,0,0,,5,0,0,0,19
2015,3,22,7,DL,1777,N988AT,ORD,ATL,1915,1932,17,24,1956,120,110,80,606,2216,6,2215,2222,7,0,0,,,,,,
2015,3,22,7,DL,2112,N934DL,ATL,ORD,1920,1953,33,15,2008,128,123,98,606,2046,10,2028,2056,28,0,0,,18,0,0,10,0
2015,3,22,7,OO,5597,N108SY,ORD,ATL,2034,2032,-2,24,2056,120,114,82,606,2318,8,2334,2326,-8,0,0,,,,,,
2015,3,22,7,DL,1520,N909DA,ATL,ORD,2040,2055,15,23,2118,129,126,92,606,2150,11,2149,2201,12,0,0,,,,,,
2015,3,22,7,OO,5644,N121SY,ATL,ORD,2105,2106,1,28,2134,128,135,98,606,2212,9,2213,2221,8,0,0,,,,,,
2015,3,22,7,DL,1812,N921DL,ATL,ORD,2150,2223,33,22,2245,122,117,91,606,2316,4,2252,2320,28,0,0,,0,0,0,26,2
2015,3,23,1,DL,977,N909DA,ORD,ATL,545,547,2,60,647,125,150,81,606,908,9,850,917,27,0,0,,27,0,0,0,0
2015,3,23,1,UA,536,N805UA,ORD,ATL,616,647,31,50,737,118,140,80,606,957,10,914,1007,53,0,0,,22,0,0,0,31
2015,3,23,1,OO,5607,N108SY,ATL,ORD,640,639,-1,9,648,132,145,122,606,750,14,752,804,12,0,0,,,,,,
2015,3,23,1,DL,1477,N921DL,ORD,ATL,700,659,-1,78,817,121,164,79,606,1036,7,1001,1043,42,0,0,,42,0,0,0,0
2015,3,23,1,F9,1274,N223FR,ORD,ATL,705,1052,227,77,1209,110,169,81,606,1430,11,955,1441,286,0,0,,59,0,0,0,227
2015,3,23,1,DL,2012,N924AT,ATL,ORD,725,716,-9,26,742,122,,,606,1307,13,827,1320,,1,0,,,,,,
2015,3,23,1,DL,2412,N934DL,ORD,ATL,800,2042,762,15,2057,115,97,74,606,2311,8,1055,2319,744,0,0,,0,0,0,0,744
2015,3,23,1,DL,2183,N990DL,ATL,ORD,825,911,46,23,934,127,171,103,606,1017,45,932,1102,90,0,0,,90,0,0,0,0
2015,3,23,1,DL,2628,N966AT,ORD,ATL,900,1210,190,37,1247,116,127,80,606,1507,10,1156,1517,201,0,0,,11,0,190,0,0
2015,3,23,1,OO,5613,N121SY,ORD,ATL,915,1008,53,95,1143,118,185,80,606,1403,10,1213,1413,120,0,0,,67,0,0,0,53
2015,3,23,1,NK,762,N510NK,ATL,ORD,928,1052,84,26,1118,117,219,111,606,1209,82,1025,1331,186,0,0,,186,0,0,0,0
2015,3,23,1,DL,1693,N923AT,ATL,ORD,945,1056,71,16,1112,125,164,120,606,1212,28,1050,1240,110,0,0,,110,0,0,0,0
2015,3,23,1,UA,719,N833UA,ATL,ORD,959,1038,39,28,1106,131,,,606,1345,41,1110,1426,,1,0,,,,,,
2015,3,23,1,DL,931,N990DL,ORD,ATL,1015,1217,122,27,1244,117,119,79,606,1503,13,1312,1516,124,0,0,,32,0,2,90,0
2015,3,23,1,F9,1273,N223FR,ATL,ORD,1040,1523,283,26,1549,120,190,110,606,1639,54,1140,1733,353,0,0,,126,0,0,227,0
2015,3,23,1,DL,812,N353NB,ATL,ORD,1102,1356,174,25,1421,123,152,114,606,1515,13,1205,1528,203,0,0,,203,0,0,0,0
2015,3,23,1,NK,219,N530NK,ORD,ATL,1105,1508,243,12,1520,109,100,78,606,1738,10,1354,1748,234,0,0,,234,0,0,0,0
2015,3,23,1,DL,1693,N923AT,ORD,ATL,1130,1341,131,66,1447,117,151,81,606,1708,4,1427,1712,165,0,0,,34,0,0,110,21
2015,3,23,1,DL,672,N919AT,ATL,ORD,1215,1434,139,16,1450,125,140,113,606,1543,11,1320,1554,154,0,0,,154,0,0,0,0
2015,3,23,1,DL,879,N353NB,ORD,ATL,1245,1623,218,15,1638,118,99,78,606,1856,6,1543,1902,199,0,0,,0,0,0,185,14
2015,3,23,1,OO,5566,N121SY,ATL,ORD,1321,1511,110,22,1533,128,147,114,606,1627,11,1429,1638,129,0,0,,19,0,0,110,0
2015,3,23,1,OO,5589,N135SY,ORD,ATL,1325,,,,,118,,,606,,,1623,,,0,1,B,,,,,
2015,3,23,1,DL,1612,N912DN,ATL,ORD,1345,1452,67,27,1519,127,154,116,606,1615,11,1452,1626,94,0,0,,94,0,0,0,0
2015,3,23,1,DL,393,N919AT,ORD,ATL,1355,1645,170,18,1703,125,104,81,606,1924,5,1700,1929,149,0,0,,0,0,0,135,14
2015,3,23,1,DL,392,N910DL,ATL,ORD,1455,1506,11,34,1540,130,162,112,606,1632,16,1605,1648,43,0,0,,32,0,11,0,0
2015,3,23,1,DL,1612,N912DN,ORD,ATL,1535,1724,109,36,1800,120,120,77,606,2017,7,1835,2024,109,0,0,,0,0,15,94,0
2015,3,23,1,DL,1977,N949DN,ATL,ORD,1610,1634,24,13,1647,130,141,107,606,1734,21,1720,1755,35,0,0,,23,0,0,12,0
2015,3,23,1,DL,1877,N910DL,ORD,ATL,1645,1729,44,30,1759,124,112,76,606,2015,6,1949,2021,32,0,0,,0,0,1,31,0
2015,3,23,1,OO,5644,N135SY,ATL,ORD,1658,,,,,126,,,606,,,1804,,,0,1,B,,,,,
2015,3,23,1,OO,5495,N114SY,ORD,ATL,1715,,,,,120,,,606,,,2015,,,0,1,B,,,,,
2015,3,23,1,DL,1777,N991AT,ATL,ORD,1733,1803,30,23,1826,127,139,103,606,1909,13,1840,1922,42,0,0,,42,0,0,0,0
2015,3,23,1,DL,1977,N949DN,ORD,ATL,1800,1854,54,15,1909,124,105,81,606,2130,9,2104,2139,35,0,0,,0,0,3,23,9
